PRIMARY ID,BREED,COLOR OF DOG,,,,,,,,
47060505,Pug,None,,,,,,,,
47060504,Chihuahua,None,,,,,,,,
47060462,Australian,None,,,,,,,,
47060441,Doberman,Black,,,,,,,,
47060492,Pit,None,,,,,,,,
47060494,Labrador,None,,,,,,,,
47060493,Labrador,None,,,,,,,,
47060495,German,None,,,,,,,,
47060496,Pit,None,,,,,,,,
47060497,Pit,None,,,,,,,,
47060479,Beagle,None,,,,,,,,
47060484,Beagle,None,,,,,,,,
47060482,Labrador,None,,,,,,,,
47060474,Labrador,None,,,,,,,,
47060475,Pit,None,,,,,,,,
47060483,Pit,None,,,,,,,,
47060472,Labrador,None,,,,,,,,
47060473,Australian,None,,,,,,,,
47060490,Beagle,None,,,,,,,,
47060451,Labrador,Black,,,,,,,,
47060422,German,None,,,,,,,,
47060443,Boxer,Black,,,,,,,,
47060438,Jack,Brown,,,,,,,,
47060409,American,Brindle,,,,,,,,
47060447,Pit,None,,,,,,,,
47060449,Treeing,None,,,,,,,,
47060416,Labrador,White,,,,,,,,
47060415,German,Black,,,,,,,,
47060435,Terrier,Black,,,,,,,,
47060432,Boxer,Black,,,,,,,,
47060406,Labrador,Yellow,,,,,,,,
47060439,Pit,None,,,,,,,,
47060414,Chihuahua,Black,,,,,,,,
47060421,Terrier,Black,,,,,,,,
47058290,Labrador,Apricot,,,,,,,,
47060418,Boxer,White,,,,,,,,
47060156,Boxer,Sable,,,,,,,,
47060194,German,Black,,,,,,,,
47060425,Pit,None,,,,,,,,
47060410,Labrador,Black,,,,,,,,
47060408,Terrier,Black,,,,,,,,
47059945,Rottweiler,Black,,,,,,,,
47060402,Boxer,Brown,,,,,,,,
47060349,Husky,Black,,,,,,,,
47060375,Beagle,Tricolor,,,,,,,,
47059951,Pit,Gray,,,,,,,,
47060036,Shepherd,Black,,,,,,,,
47060403,Havanese,None,,,,,,,,
47060321,Newfoundland,Black,,,,,,,,
47060399,Dachshund,None,,,,,,,,
47060401,Chihuahua,None,,,,,,,,
47060392,Terrier,None,,,,,,,,
47060393,Border,None,,,,,,,,
47060394,Border,None,,,,,,,,
47060398,Chihuahua,None,,,,,,,,
47060400,Chihuahua,None,,,,,,,,
47060397,Chihuahua,None,,,,,,,,
47060395,Chihuahua,None,,,,,,,,
47060391,Pit,None,,,,,,,,
47060373,Beagle,Black,,,,,,,,
47060385,Pit,None,,,,,,,,
47060348,Black,None,,,,,,,,
47060382,Pit,None,,,,,,,,
47060380,Siberian,None,,,,,,,,
47060378,Hound,None,,,,,,,,
47060377,German,None,,,,,,,,
47060376,German,None,,,,,,,,
47060243,Beagle,Tricolor,,,,,,,,
47060372,Labrador,None,,,,,,,,
47060029,American,Gray,,,,,,,,
47060370,German,None,,,,,,,,
47060371,Pit,None,,,,,,,,
47060358,Catahoula,None,,,,,,,,
47060330,Boxer,Gray,,,,,,,,
47060247,Coonhound,Tricolor,,,,,,,,
47060355,Labrador,None,,,,,,,,
47060336,Mixed,Brown,,,,,,,,
47059995,Beagle,Tricolor,,,,,,,,
47059863,Australian,Black,,,,,,,,
47060279,Australian,None,,,,,,,,
47060341,Shepherd,None,,,,,,,,
47060325,Mixed,Black,,,,,,,,
47059973,Great,None,,,,,,,,
47060157,Mixed,Brindle,,,,,,,,
47060038,Black,None,,,,,,,,
47060109,Jack,Brown,,,,,,,,
47059958,Dachshund,Brindle,,,,,,,,
47060028,Hound,White,,,,,,,,
47060319,Terrier,None,,,,,,,,
47060315,Chihuahua,None,,,,,,,,
47060316,Plott,None,,,,,,,,
47060318,Terrier,None,,,,,,,,
47060317,German,None,,,,,,,,
47060311,Basset,None,,,,,,,,
47060302,Pit,None,,,,,,,,
47060284,Terrier,None,,,,,,,,
47060292,Pit,None,,,,,,,,
47060283,Labrador,None,,,,,,,,
47060280,Australian,None,,,,,,,,
47060276,Rat,None,,,,,,,,
47060274,Rottweiler,None,,,,,,,,
47060278,Labrador,None,,,,,,,,
47060273,Mixed,None,,,,,,,,
47060271,Yorkshire,None,,,,,,,,
47060268,Pit,None,,,,,,,,
47060267,Pit,None,,,,,,,,
47060261,German,None,,,,,,,,
47060263,Pit,None,,,,,,,,
47060262,German,None,,,,,,,,
47060259,Labrador,None,,,,,,,,
47060240,Mixed,None,,,,,,,,
47060234,Pit,None,,,,,,,,
47060222,Border,None,,,,,,,,
47060220,American,None,,,,,,,,
47060215,Mixed,None,,,,,,,,
47060213,Mixed,None,,,,,,,,
47060209,Mastiff,None,,,,,,,,
47060206,Boxer,None,,,,,,,,
47060201,Labrador,None,,,,,,,,
47060022,Yorkshire,Gray,,,,,,,,
47060205,Labrador,None,,,,,,,,
47060200,Siberian,None,,,,,,,,
47060193,Australian,None,,,,,,,,
47060184,Pit,None,,,,,,,,
47060187,Chihuahua,None,,,,,,,,
47060182,Pit,None,,,,,,,,
47060183,Labrador,None,,,,,,,,
47060176,Husky,None,,,,,,,,
47060027,Australian,White,,,,,,,,
47059959,German,Black,,,,,,,,
47059791,Terrier,White,,,,,,,,
47060041,Chihuahua,White,,,,,,,,
47060025,Husky,Black,,,,,,,,
47060039,Pit,Brown,,,,,,,,
47060149,Catahoula,None,,,,,,,,
47060147,Rhodesian,None,,,,,,,,
47060126,Mixed,None,,,,,,,,
47060143,Husky,None,,,,,,,,
47060144,Bull,None,,,,,,,,
47060135,Hound,None,,,,,,,,
47060134,Hound,None,,,,,,,,
47060140,Hound,None,,,,,,,,
47060137,Hound,None,,,,,,,,
47060127,Mixed,None,,,,,,,,
47060125,Mixed,None,,,,,,,,
47060119,Pit,None,,,,,,,,
47060120,Pit,None,,,,,,,,
47060118,Pit,None,,,,,,,,
47060108,Shepherd,None,,,,,,,,
47060103,Mixed,None,,,,,,,,
47060094,Bichon,None,,,,,,,,
47060092,Mastiff,None,,,,,,,,
47060081,Cane,None,,,,,,,,
47060085,Mixed,None,,,,,,,,
47060087,Mixed,None,,,,,,,,
47060107,Siberian,None,,,,,,,,
47060078,Black,None,,,,,,,,
47060079,Dalmatian,None,,,,,,,,
47060072,American,None,,,,,,,,
47060068,Beagle,None,,,,,,,,
47060063,Labrador,None,,,,,,,,
47060021,Australian,None,,,,,,,,
47060053,Mixed,None,,,,,,,,
47060045,German,None,,,,,,,,
47060030,Labrador,Black,,,,,,,,
47060034,Husky,Apricot,,,,,,,,
47060003,Terrier,Brown,,,,,,,,
47060035,Pointer,Brown,,,,,,,,
47059947,Siberian,Brown,,,,,,,,
47059967,Pit,White,,,,,,,,
47058951,Mixed,Red,,,,,,,,
47060023,Akita,Brindle,,,,,,,,
47060000,German,Black,,,,,,,,
47060020,Terrier,Sable,,,,,,,,
47059987,American,Brindle,,,,,,,,
47059998,Black,Black,,,,,,,,
47059971,Labrador,Brown,,,,,,,,
47059999,Husky,Apricot,,,,,,,,
47059993,German,Sable,,,,,,,,
47060004,Great,None,,,,,,,,
47060002,Terrier,None,,,,,,,,
47059911,Bullmastiff,Red,,,,,,,,
47059976,Labrador,None,,,,,,,,
47059994,Maltese,None,,,,,,,,
47059992,Boxer,None,,,,,,,,
47059969,Mixed,Brindle,,,,,,,,
47059989,Shepherd,None,,,,,,,,
47059988,Black,None,,,,,,,,
47059949,Catahoula,Brindle,,,,,,,,
47059965,Schnauzer,None,,,,,,,,
47059977,Terrier,None,,,,,,,,
47059957,Labrador,Black,,,,,,,,
47059972,Pit,None,,,,,,,,
47059946,American,Golden,,,,,,,,
47059953,Labrador,Black,,,,,,,,
47059902,Pit,Black,,,,,,,,
47059943,Australian,Tricolor,,,,,,,,
47059931,Rhodesian,Brown,,,,,,,,
47059927,Labrador,Black,,,,,,,,
47059814,Terrier,White,,,,,,,,
47059909,Carolina,None,,,,,,,,
47059869,Pomeranian,Black,,,,,,,,
47059873,Havanese,Brindle,,,,,,,,
47059940,Rat,Brown,,,,,,,,
46652915,Great,None,,,,,,,,
47059865,Chihuahua,None,,,,,,,,
47059937,Labrador,None,,,,,,,,
47059935,Hound,Red,,,,,,,,
47059933,German,Brown,,,,,,,,
47059930,Terrier,None,,,,,,,,
47059800,Labrador,Black,,,,,,,,
47059866,Mixed,None,,,,,,,,
47059929,Labrador,Tricolor,,,,,,,,
47059871,Golden,Apricot,,,,,,,,
47059913,Labrador,Yellow,,,,,,,,
47059917,Labrador,Yellow,,,,,,,,
47059914,German,Brown,,,,,,,,
47059918,Labrador,Yellow,,,,,,,,
47059926,German,Brown,,,,,,,,
47059915,Dachshund,Tricolor,,,,,,,,
47059916,Australian,Brown,,,,,,,,
47059919,Australian,Brown,,,,,,,,
47059920,Dachshund,Tricolor,,,,,,,,
47059921,Australian,Brown,,,,,,,,
47059922,Australian,Brown,,,,,,,,
47059923,Australian,Brown,,,,,,,,
47059924,Dachshund,Tricolor,,,,,,,,
47059925,Dachshund,Tricolor,,,,,,,,
47059879,Labrador,Black,,,,,,,,
47059844,Border,Black,,,,,,,,
47059169,German,Black,,,,,,,,
47058360,Mixed,Black,,,,,,,,
47059890,Yorkshire,None,,,,,,,,
47059889,Mastiff,None,,,,,,,,
47059888,Mastiff,None,,,,,,,,
47059830,American,White,,,,,,,,
47059881,Yorkshire,Tricolor,,,,,,,,
47059880,Boxer,None,,,,,,,,
47059856,Labrador,Black,,,,,,,,
47059872,Mixed,None,,,,,,,,
47059842,Terrier,Yellow,,,,,,,,
47059868,Dachshund,None,,,,,,,,
47059867,Dachshund,None,,,,,,,,
47059834,Akita,Black,,,,,,,,
47059697,Mixed,None,,,,,,,,
47059858,Border,Tricolor,,,,,,,,
47059716,Labrador,White,,,,,,,,
47059854,Labrador,None,,,,,,,,
47059826,Pointer,Black,,,,,,,,
47059841,Chihuahua,None,,,,,,,,
47059833,Labrador,Black,,,,,,,,
47059825,Akita,Bicolor,,,,,,,,
47059831,Beagle,None,,,,,,,,
47059799,Black,White,,,,,,,,
47059810,Border,Brown,,,,,,,,
47059802,Pit,Brindle,,,,,,,,
47059827,Basenji,White,,,,,,,,
47059823,Pit,Brindle,,,,,,,,
47059822,Pit,Brindle,,,,,,,,
47059817,Shepherd,Brown,,,,,,,,
47059818,Hound,None,,,,,,,,
47059819,Pit,None,,,,,,,,
47059807,Akita,Red,,,,,,,,
47059815,Treeing,None,,,,,,,,
47059811,Terrier,Black,,,,,,,,
47059808,Australian,Brown,,,,,,,,
47059788,Australian,Black,,,,,,,,
47059806,Terrier,Apricot,,,,,,,,
47059754,Labrador,Black,,,,,,,,
47059637,Terrier,Tricolor,,,,,,,,
45574796,Akita,Bicolor,,,,,,,,
47059803,Australian,Brown,,,,,,,,
47059798,Boxer,Apricot,,,,,,,,
47059764,Pit,None,,,,,,,,
47059787,Australian,Merle,,,,,,,,
47059782,Australian,Brown,,,,,,,,
47059773,Australian,Merle,,,,,,,,
47059796,Pointer,None,,,,,,,,
47059795,American,None,,,,,,,,
47059789,Pit,None,,,,,,,,
47059786,Mixed,None,,,,,,,,
47059762,Australian,Merle,,,,,,,,
47059122,Beagle,Tricolor,,,,,,,,
47059784,Retriever,None,,,,,,,,
47059776,Rhodesian,None,,,,,,,,
47059772,Labrador,None,,,,,,,,
47059770,Spaniel,None,,,,,,,,
47059763,Great,Red,,,,,,,,
47059690,German,White,,,,,,,,
47059738,American,Black,,,,,,,,
47059749,Boxer,Gray,,,,,,,,
47059765,Golden,None,,,,,,,,
47059718,Pit,Brown,,,,,,,,
47059748,Shepherd,Apricot,,,,,,,,
47059761,Shepherd,None,,,,,,,,
47059755,Chihuahua,Yellow,,,,,,,,
47059148,Labrador,Brown,,,,,,,,
47059636,Labrador,Apricot,,,,,,,,
47059734,Chihuahua,Yellow,,,,,,,,
47059750,Australian,None,,,,,,,,
47059728,American,White,,,,,,,,
47059725,Schnauzer,Gray,,,,,,,,
47059733,Chihuahua,None,,,,,,,,
47059709,Doberman,Brown,,,,,,,,
47059730,Pointer,None,,,,,,,,
47059715,Hound,Brindle,,,,,,,,
47059723,Chihuahua,None,,,,,,,,
47059722,Chihuahua,None,,,,,,,,
47059721,Chihuahua,None,,,,,,,,
47059708,American,Sable,,,,,,,,
47059256,Chihuahua,Red,,,,,,,,
47059692,Labrador,Brown,,,,,,,,
47059712,Terrier,None,,,,,,,,
47059713,Labrador,Black,,,,,,,,
47059608,Pit,Black,,,,,,,,
47059707,German,Brown,,,,,,,,
47059704,Husky,Gray,,,,,,,,
47059682,Shepherd,Black,,,,,,,,
47059711,Pit,None,,,,,,,,
47059706,Beagle,Brown,,,,,,,,
47059703,Pit,None,,,,,,,,
47059700,Pit,Red,,,,,,,,
47059699,Beagle,Black,,,,,,,,
47057221,American,White,,,,,,,,
47059114,Boxer,None,,,,,,,,
47059696,German,Apricot,,,,,,,,
47059694,Australian,Merle,,,,,,,,
47059652,Pit,Red,,,,,,,,
47059693,Retriever,Brindle,,,,,,,,
47059688,Labrador,Black,,,,,,,,
47059687,Shepherd,Black,,,,,,,,
47059689,Retriever,Brindle,,,,,,,,
47059684,Labrador,Black,,,,,,,,
47059685,Retriever,Brindle,,,,,,,,
47059655,Husky,Apricot,,,,,,,,
47059683,Boxer,Black,,,,,,,,
47059681,Retriever,Brindle,,,,,,,,
47059662,Border,Black,,,,,,,,
47058952,Mixed,Black,,,,,,,,
47059659,Boxer,Black,,,,,,,,
47059674,Labrador,None,,,,,,,,
47059654,Border,Black,,,,,,,,
47059128,Retriever,Yellow,,,,,,,,
47059656,Retriever,Black,,,,,,,,
47059644,Labrador,White,,,,,,,,
47059635,Labrador,Black,,,,,,,,
47059634,Retriever,Brindle,,,,,,,,
47059633,Beagle,Brown,,,,,,,,
47053957,Wirehaired,Yellow,,,,,,,,
47059262,Australian,Gray,,,,,,,,
47059618,Labrador,Black,,,,,,,,
47059619,Beagle,Brown,,,,,,,,
47059616,Retriever,Brindle,,,,,,,,
47058964,Mastiff,Black,,,,,,,,
47059609,Husky,White,,,,,,,,
47059309,Pit,None,,,,,,,,
47059620,Pit,None,,,,,,,,
47059400,Pit,Black,,,,,,,,
47059611,Chihuahua,Yellow,,,,,,,,
47059247,Retriever,Brindle,,,,,,,,
47059265,Terrier,Black,,,,,,,,
47059396,Labrador,Black,,,,,,,,
47059615,Basset,None,,,,,,,,
47059257,Mixed,Gray,,,,,,,,
47059613,Shepherd,None,,,,,,,,
47059593,Pit,None,,,,,,,,
47059592,Pit,None,,,,,,,,
47059585,Pit,None,,,,,,,,
47059589,Labrador,None,,,,,,,,
47059573,Mixed,None,,,,,,,,
47059572,Mixed,None,,,,,,,,
47059574,Pit,None,,,,,,,,
47059564,Cairn,None,,,,,,,,
47059556,Labrador,None,,,,,,,,
47059557,Labrador,None,,,,,,,,
47059546,Terrier,None,,,,,,,,
47059539,Pit,None,,,,,,,,
47059536,Beagle,None,,,,,,,,
47059543,Pit,None,,,,,,,,
47059544,Labrador,None,,,,,,,,
47059525,German,None,,,,,,,,
47059545,German,None,,,,,,,,
47059542,Rat,None,,,,,,,,
47059523,Pit,None,,,,,,,,
47059528,Pit,None,,,,,,,,
47059522,Pit,None,,,,,,,,
47059512,Dutch,None,,,,,,,,
47059516,Pit,None,,,,,,,,
47059499,Chihuahua,None,,,,,,,,
47059500,German,None,,,,,,,,
47059490,Hound,None,,,,,,,,
47059480,Parson,None,,,,,,,,
47059481,Labrador,None,,,,,,,,
47059479,Pit,None,,,,,,,,
47059476,German,None,,,,,,,,
47059468,Border,None,,,,,,,,
47059469,Labrador,None,,,,,,,,
47059467,Border,None,,,,,,,,
47059470,Staffordshire,None,,,,,,,,
47059466,German,None,,,,,,,,
47059465,Australian,None,,,,,,,,
47059475,Siberian,None,,,,,,,,
47059462,Pit,None,,,,,,,,
47059456,Shiba,None,,,,,,,,
47059457,Pit,None,,,,,,,,
47059473,Yorkshire,None,,,,,,,,
47059450,American,None,,,,,,,,
47059453,Labrador,None,,,,,,,,
47059448,Boxer,None,,,,,,,,
47059472,Labrador,None,,,,,,,,
47059442,Terrier,None,,,,,,,,
47059447,Husky,None,,,,,,,,
47059446,Husky,None,,,,,,,,
47059444,English,None,,,,,,,,
47059434,Chihuahua,None,,,,,,,,
47059440,Poodle,None,,,,,,,,
47059441,Terrier,None,,,,,,,,
47059423,Rottweiler,None,,,,,,,,
47059426,Labrador,None,,,,,,,,
47059433,American,None,,,,,,,,
47059435,Bluetick,None,,,,,,,,
47059436,American,None,,,,,,,,
47059428,Labrador,None,,,,,,,,
47059431,Chihuahua,None,,,,,,,,
47059432,Chihuahua,None,,,,,,,,
47059429,Chihuahua,None,,,,,,,,
47059430,Chihuahua,None,,,,,,,,
47059422,German,None,,,,,,,,
47059402,Pit,None,,,,,,,,
47059253,Husky,Black,,,,,,,,
47059339,English,Brown,,,,,,,,
47059361,Hound,None,,,,,,,,
47059255,Shepherd,Brown,,,,,,,,
47059252,Beagle,Red,,,,,,,,
47059248,Wirehaired,Bicolor,,,,,,,,
47059382,Labrador,None,,,,,,,,
47059383,American,None,,,,,,,,
47059371,German,None,,,,,,,,
47059375,Retriever,None,,,,,,,,
47059364,Plott,None,,,,,,,,
47059359,Chihuahua,None,,,,,,,,
47059243,Chihuahua,Sable,,,,,,,,
47059353,Chihuahua,None,,,,,,,,
47059356,Pit,None,,,,,,,,
47059358,Shar-Pei,None,,,,,,,,
47059355,Mixed,None,,,,,,,,
47059357,Pit,None,,,,,,,,
47059354,Mixed,None,,,,,,,,
47059352,Beagle,None,,,,,,,,
47059343,Doberman,None,,,,,,,,
47059349,Pit,None,,,,,,,,
47059345,German,None,,,,,,,,
47059346,Weimaraner,None,,,,,,,,
47059348,German,None,,,,,,,,
47059328,Hound,None,,,,,,,,
47059266,Hound,White,,,,,,,,
47059322,Labrador,None,,,,,,,,
47059323,Labrador,None,,,,,,,,
47059325,Cattle,None,,,,,,,,
47059321,Mixed,None,,,,,,,,
47059314,Golden,None,,,,,,,,
47059313,Shepherd,None,,,,,,,,
47059312,Bull,None,,,,,,,,
47059310,American,None,,,,,,,,
47059305,German,None,,,,,,,,
47059304,Hound,None,,,,,,,,
47059306,Mixed,None,,,,,,,,
47059283,Mixed,None,,,,,,,,
47059294,Mixed,None,,,,,,,,
47059295,Mixed,None,,,,,,,,
47059286,Labrador,None,,,,,,,,
47059292,Beagle,None,,,,,,,,
47059284,Mixed,None,,,,,,,,
47059289,Pit,None,,,,,,,,
47059288,Mixed,None,,,,,,,,
47059291,Pit,None,,,,,,,,
47059272,Mixed,None,,,,,,,,
47059269,Jack,None,,,,,,,,
47059263,Feist,Black,,,,,,,,
47059259,Hound,Apricot,,,,,,,,
47059250,Cockapoo,Black,,,,,,,,
47059166,Labrador,Black,,,,,,,,
47059254,Feist,Black,,,,,,,,
47059237,American,Brindle,,,,,,,,
47059251,Hound,Apricot,,,,,,,,
47059137,Mixed,White,,,,,,,,
47059246,Shepherd,Gray,,,,,,,,
47059245,Feist,Brown,,,,,,,,
47059244,Hound,White,,,,,,,,
47059240,Miniature,White,,,,,,,,
47059138,Labrador,Black,,,,,,,,
47059236,Shepherd,Gray,,,,,,,,
47059234,Hound,Apricot,,,,,,,,
47059205,Rhodesian,Yellow,,,,,,,,
47059242,Boxer,None,,,,,,,,
47059239,Pit,None,,,,,,,,
47059204,Shepherd,Black,,,,,,,,
47059202,Bichon,White,,,,,,,,
47059203,Labrador,White,,,,,,,,
47059228,German,None,,,,,,,,
47059221,Mixed,None,,,,,,,,
47059223,Mixed,None,,,,,,,,
47059227,Mixed,None,,,,,,,,
47059200,Shepherd,Bicolor,,,,,,,,
47059219,Hound,None,,,,,,,,
47059216,Pit,None,,,,,,,,
47059217,Pit,None,,,,,,,,
47059215,Shepherd,None,,,,,,,,
47059214,Labrador,None,,,,,,,,
47059209,Pit,None,,,,,,,,
47059208,Rottweiler,None,,,,,,,,
47059207,Terrier,None,,,,,,,,
47059161,Chihuahua,Yellow,,,,,,,,
47059194,Rhodesian,Yellow,,,,,,,,
47059191,Shepherd,Black,,,,,,,,
47059199,Labrador,Black,,,,,,,,
47059168,Terrier,Bicolor,,,,,,,,
47059174,Black,Brindle,,,,,,,,
47059081,Terrier,White,,,,,,,,
47059158,Labrador,Yellow,,,,,,,,
47059190,Pit,Gray,,,,,,,,
47059198,American,None,,,,,,,,
47059196,Schnauzer,None,,,,,,,,
47059142,Pit,None,,,,,,,,
47059163,Bichon,Apricot,,,,,,,,
47059139,German,Bicolor,,,,,,,,
47059141,American,Golden,,,,,,,,
47059160,Rhodesian,Yellow,,,,,,,,
47059189,Golden,None,,,,,,,,
47059162,American,Black,,,,,,,,
47059170,American,Black,,,,,,,,
47059143,Shih,Apricot,,,,,,,,
47059185,Labrador,None,,,,,,,,
47059184,Hound,None,,,,,,,,
47059183,Hound,None,,,,,,,,
47059186,Beagle,None,,,,,,,,
47059154,American,Black,,,,,,,,
47059144,Pug,Black,,,,,,,,
47059134,German,Black,,,,,,,,
47059152,German,Black,,,,,,,,
47059121,Shih,Black,,,,,,,,
47059118,Rhodesian,Yellow,,,,,,,,
47059157,Akita,None,,,,,,,,
47059156,Golden,None,,,,,,,,
47059131,Labrador,Yellow,,,,,,,,
47059123,Shepherd,Black,,,,,,,,
47059132,American,Black,,,,,,,,
47059135,Labrador,Black,,,,,,,,
47059126,Pomeranian,Red,,,,,,,,
47059129,Terrier,White,,,,,,,,
47059120,German,Tricolor,,,,,,,,
47059078,Mixed,Black,,,,,,,,
47059024,Boxer,Red,,,,,,,,
47059124,Labrador,Black,,,,,,,,
47059117,German,Black,,,,,,,,
47059116,Labrador,Black,,,,,,,,
47059115,Pit,Black,,,,,,,,
47059028,Border,Black,,,,,,,,
47059100,Cocker,None,,,,,,,,
47059107,Mixed,White,,,,,,,,
47059106,Terrier,Black,,,,,,,,
47059109,Shepherd,Black,,,,,,,,
47059082,German,Yellow,,,,,,,,
47059099,Labrador,Black,,,,,,,,
47059062,Chihuahua,White,,,,,,,,
47059069,Mixed,Tricolor,,,,,,,,
47059093,Labrador,Black,,,,,,,,
47059104,Labrador,None,,,,,,,,
47059103,Terrier,None,,,,,,,,
47059102,Labrador,None,,,,,,,,
47059098,Schnauzer,None,,,,,,,,
47059096,American,None,,,,,,,,
47059091,Pit,None,,,,,,,,
47059067,Pit,None,,,,,,,,
47059084,Staffordshire,None,,,,,,,,
47059030,Staffordshire,White,,,,,,,,
47059076,Shepherd,None,,,,,,,,
47059077,Shepherd,None,,,,,,,,
47059075,Pit,None,,,,,,,,
47059035,Labrador,Black,,,,,,,,
47059049,Mastiff,Brindle,,,,,,,,
47059045,Maltese,Apricot,,,,,,,,
47059047,Labrador,None,,,,,,,,
47058564,Terrier,White,,,,,,,,
47059042,Boxer,Brown,,,,,,,,
47059051,Hound,None,,,,,,,,
47059022,Retriever,Golden,,,,,,,,
47059048,Corgi,None,,,,,,,,
47059041,Pit,None,,,,,,,,
47059044,German,None,,,,,,,,
47059026,Black,Apricot,,,,,,,,
47059033,Black,Black,,,,,,,,
47059040,Pit,None,,,,,,,,
47058947,Terrier,Black,,,,,,,,
47059025,Chihuahua,None,,,,,,,,
47059017,Husky,None,,,,,,,,
47059023,Black,None,,,,,,,,
47058878,Airedale,Brown,,,,,,,,
47058943,Rat,None,,,,,,,,
47058993,Beagle,Bicolor,,,,,,,,
47059013,German,None,,,,,,,,
47059006,Terrier,None,,,,,,,,
47059009,Chihuahua,None,,,,,,,,
47059008,Terrier,None,,,,,,,,
47058997,Beagle,None,,,,,,,,
47058982,Beagle,None,,,,,,,,
47058977,Mixed,None,,,,,,,,
47058966,Beagle,Tricolor,,,,,,,,
47058919,Boxer,Apricot,,,,,,,,
47058969,Pit,None,,,,,,,,
47058970,American,None,,,,,,,,
47058971,Pit,None,,,,,,,,
47058967,Akita,None,,,,,,,,
47058934,Pit,Gray,,,,,,,,
47058956,Mixed,None,,,,,,,,
47058954,Chihuahua,Yellow,,,,,,,,
47058962,Pit,None,,,,,,,,
47058459,American,Golden,,,,,,,,
47058944,Terrier,None,,,,,,,,
47058887,Dachshund,Red,,,,,,,,
47058476,Mastiff,Bicolor,,,,,,,,
47058931,Terrier,None,,,,,,,,
47058932,Labrador,Black,,,,,,,,
47058939,Collie,None,,,,,,,,
47058908,Pit,Black,,,,,,,,
47058903,Siberian,Gray,,,,,,,,
47058920,Redbone,None,,,,,,,,
47058930,Chihuahua,Brown,,,,,,,,
47058909,Puggle,None,,,,,,,,
47058929,American,None,,,,,,,,
47058893,Shih,Black,,,,,,,,
47058927,Rat,None,,,,,,,,
47058875,Husky,None,,,,,,,,
47058926,Beagle,None,,,,,,,,
47058898,Cocker,Apricot,,,,,,,,
47057238,American,Gray,,,,,,,,
47058918,Miniature,None,,,,,,,,
47058460,Pomeranian,Bicolor,,,,,,,,
47058917,Terrier,None,,,,,,,,
47054258,Redbone,Brown,,,,,,,,
47058673,Chihuahua,Bicolor,,,,,,,,
47058491,Beagle,Tricolor,,,,,,,,
47058899,Norwegian,None,,,,,,,,
47058897,Mixed,None,,,,,,,,
47058894,Mixed,None,,,,,,,,
47058896,Mixed,None,,,,,,,,
47058895,Mixed,None,,,,,,,,
47058873,Labrador,Brown,,,,,,,,
47058874,Standard,None,,,,,,,,
47058892,American,None,,,,,,,,
47058676,Terrier,Black,,,,,,,,
47058454,Labrador,Black,,,,,,,,
47058554,Shepherd,Black,,,,,,,,
47058672,Boxer,Brown,,,,,,,,
47058559,Poodle,Black,,,,,,,,
47058252,Shiba,Red,,,,,,,,
47058674,Mixed,None,,,,,,,,
47058863,American,None,,,,,,,,
47058862,American,None,,,,,,,,
47058857,Labrador,None,,,,,,,,
47058861,Pit,None,,,,,,,,
47058864,American,None,,,,,,,,
47058856,Chihuahua,None,,,,,,,,
47058850,Pit,None,,,,,,,,
47058855,German,None,,,,,,,,
47058853,Pit,None,,,,,,,,
47058854,Miniature,None,,,,,,,,
47058846,Beagle,None,,,,,,,,
47058842,Pit,None,,,,,,,,
47058827,American,None,,,,,,,,
47058821,Pit,None,,,,,,,,
47058824,Pointer,None,,,,,,,,
47058823,Boxer,None,,,,,,,,
47058820,Black,None,,,,,,,,
47058814,Australian,None,,,,,,,,
47058815,American,None,,,,,,,,
47058818,Labrador,None,,,,,,,,
47058817,Labrador,None,,,,,,,,
47058816,Border,None,,,,,,,,
47058819,Foxhound,None,,,,,,,,
47058813,Anatolian,None,,,,,,,,
47058808,Labrador,None,,,,,,,,
47058799,Chihuahua,None,,,,,,,,
47058812,German,None,,,,,,,,
47058807,Dachshund,None,,,,,,,,
47058794,Foxhound,None,,,,,,,,
47058785,Mixed,None,,,,,,,,
47058805,Terrier,None,,,,,,,,
47058804,Labrador,None,,,,,,,,
47058806,Terrier,None,,,,,,,,
47058801,Dachshund,None,,,,,,,,
47058774,Mixed,None,,,,,,,,
47058800,Terrier,None,,,,,,,,
47058803,Chihuahua,None,,,,,,,,
47058802,Dachshund,None,,,,,,,,
47058753,Pit,None,,,,,,,,
47058755,Australian,None,,,,,,,,
47058754,Australian,None,,,,,,,,
47058758,Cardigan,None,,,,,,,,
47058757,German,None,,,,,,,,
47058750,Chihuahua,None,,,,,,,,
47058752,Shar-Pei,None,,,,,,,,
47058737,Mixed,None,,,,,,,,
47058747,Labrador,None,,,,,,,,
47058740,Labrador,None,,,,,,,,
47058742,American,None,,,,,,,,
47058736,Mixed,None,,,,,,,,
47058729,Shih,None,,,,,,,,
47058728,Pit,None,,,,,,,,
47058722,Pit,None,,,,,,,,
47058725,Beagle,None,,,,,,,,
47058724,Beagle,None,,,,,,,,
47058721,Labrador,None,,,,,,,,
47058541,Standard,None,,,,,,,,
47058718,German,None,,,,,,,,
47058715,German,None,,,,,,,,
47058714,German,None,,,,,,,,
47058696,Swedish,None,,,,,,,,
